plot,tree.id,species,dbh, type,class,sp.code,ht,hcb,cw,x,y
24,3452,化香,5.2,Adult,化香,PS,6.8,1.2,1.65,63.4,62.9
26,3453,化香,4.8,Sapling,化香,PS,6.5,2.1,2,24.5,62.7
26,3454,枫香,4.7,Sapling,枫香,LF,5.7,2.5,2.1,29.8,62.3
26,3455,枫香,22.5,Adult,枫香,LF,12.8,3,9.65,29.9,62.2
26,3456,化香,3.9,Sapling,化香,PS,7.5,5,1,30.3,61.8
26,3457,化香,7.3,Adult,化香,PS,8,3.1,3.7,34.3,60.8
26,3458,化香,5.6,Adult,化香,PS,6.5,1.1,3.85,36.8,60.5
26,3459,光皮桦,11.6,Adult,光皮桦,BL,13.5,8.5,4.25,34.6,63.5
26,3460,化香,3.8,Sapling,化香,PS,4,2.2,1.15,34.8,63.6
26,3461,化香,5.1,Adult,化香,PS,7.3,4.1,1.45,37.5,63.8
26,3462,光皮桦,6.6,Adult,光皮桦,BL,10.5,5.5,2.4,37.9,63.7
26,3463,光皮桦,11.4,Adult,光皮桦,BL,9.8,9,4.25,38.3,67.8
26,3465,光皮桦,15.2,Adult,光皮桦,BL,12,4.5,5.1,36.4,72
26,3466,枫香,16.8,Adult,枫香,LF,12.5,4,4.85,30.2,70.9
26,3467,枫香,7.6,Adult,枫香,LF,8.4,1.8,4.1,30,71
26,3468,光皮桦,8.7,Adult,光皮桦,BL,9.4,7,3.9,29.8,70.8
26,3469,光皮桦,19.5,Adult,光皮桦,BL,12.3,3.2,7.25,29.5,70.2
26,3470,山杨,3.3,Sapling,山杨,PD,3,1.5,1.35,26.7,68.8
26,3471,山杨,5.4,Adult,山杨,PD,6.8,2,2.1,26.3,69.2
26,3472,光皮桦,8.5,Adult,光皮桦,BL,9.8,6.2,3.95,26,68.6
26,3473,光皮桦,4.8,Sapling,光皮桦,BL,6.3,3.8,1.15,23.1,64.1
26,3474,光皮桦,4.6,Sapling,光皮桦,BL,7.5,5.3,1.5,22.1,64.8
26,3475,光皮桦,12,Adult,光皮桦,BL,8.9,3.2,4.25,22,64.9
26,3476,马尾松,3.5,Sapling,马尾松,PM,4,0.5,1.7,22.3,68.8
26,3477,光皮桦,12.1,Adult,光皮桦,BL,10.8,1.4,6.2,22,72.5
26,3478,光皮桦,15.1,Adult,光皮桦,BL,11.3,7.5,5.5,21,75.8
26,3479,山杨,3.8,Sapling,山杨,PD,8.2,3.3,2.9,23.1,75.7
26,3480,马尾松,4.2,Sapling,马尾松,PM,4.5,0.6,2.65,23.4,72.4
26,3481,光皮桦,15.7,Adult,光皮桦,BL,13.8,3.4,8.15,25.8,77.2
26,3482,化香,4.5,Sapling,化香,PS,6,3,1.6,24.8,78.5
26,3483,化香,2.8,Sapling,化香,PS,5.2,3.4,2,24.9,78.7
26,3484,化香,2.7,Sapling,化香,PS,5.1,2.3,1,24.5,78.9
26,3485,光皮桦,9.4,Adult,光皮桦,BL,8.5,4,2.45,23.8,79.7
26,3486,光皮桦,14.4,Adult,光皮桦,BL,11.6,5.2,3.8,24.3,78.8
26,3487,马尾松,4,Sapling,马尾松,PM,5,0.4,2.35,29.8,79.7
26,3488,光皮桦,16.6,Adult,光皮桦,BL,12.3,6,6.25,35.3,75.8
26,3489,山杨,4,Sapling,山杨,PD,6.8,4,2.3,35.3,76.7
26,3490,马桑,5,Adult,其它树种,Others,3.8,1.4,3.65,35.9,76.6
26,3491,光皮桦,12.8,Adult,光皮桦,BL,12.6,7.3,5.9,36.3,76
26,3492,山杨,3.6,Sapling,山杨,PD,8,5.2,1.5,38.9,79.3
27,3493,化香,4.6,Sapling,化香,PS,5.5,2.7,2.55,1.5,61.5
27,3494,杜鹃,2.9,Sapling,其它树种,Others,2.6,0.9,1.4,1.4,61.5
27,3495,杜鹃,3.2,Sapling,其它树种,Others,2.9,1,1.35,1.5,61.6
27,3496,化香,3.3,Sapling,化香,PS,4.9,3.1,2.85,7.4,61.2
27,3497,化香,4.7,Sapling,化香,PS,5.1,2.3,3.15,10,61.2
27,3498,化香,2.8,Sapling,化香,PS,4.5,2.9,2.75,10.4,61.2
27,3499,化香,4.8,Sapling,化香,PS,5.3,3.1,3.15,12.4,60.9
27,3500,化香,4.8,Sapling,化香,PS,4.6,3.1,2.65,15.1,60.5
27,3501,化香,5.5,Adult,化香,PS,7.2,4.1,2.8,16.8,61.1
27,3502,化香,7.4,Adult,化香,PS,7.8,5.2,4.55,16.8,60.5
27,3503,光皮桦,3.1,Sapling,光皮桦,BL,6.2,5.8,0.7,18.1,60.7
27,3504,化香,2.9,Sapling,化香,PS,2.8,1.1,0.85,19.5,60.8
27,3505,化香,5.9,Adult,化香,PS,5.3,3.1,2.65,18.6,61.8
27,3506,光皮桦,3.4,Sapling,光皮桦,BL,6.8,2.9,1.55,18.2,62.2
27,3507,光皮桦,3.3,Sapling,光皮桦,BL,3.2,1.2,1.05,16.8,62.1
27,3508,光皮桦,4.7,Sapling,光皮桦,BL,4.9,3.2,2.25,16.6,62.2
27,3509,光皮桦,6.1,Adult,光皮桦,BL,10.2,8.8,2.2,16.8,62.4
27,3510,光皮桦,6.7,Adult,光皮桦,BL,10.2,9.2,2.65,16.6,63.1
27,3511,光皮桦,7.6,Adult,光皮桦,BL,9.8,3.9,3.15,15.8,63.4
27,3512,光皮桦,25.2,Adult,光皮桦,BL,14.2,8.9,5.7,12.4,62.8
27,3513,光皮桦,10.2,Adult,光皮桦,BL,12.1,9.2,3.6,10.4,62.1
27,3514,化香,4.6,Sapling,化香,PS,3.9,1.9,3,9.2,62.1
27,3515,化香,2.8,Sapling,化香,PS,2.9,2.6,0.65,5.2,62.4
27,3516,化香,3.6,Sapling,化香,PS,5.9,2.9,2.2,5.2,62.3
27,3517,化香,3.8,Sapling,化香,PS,4.2,3.9,1.95,0.1,63.4
27,3518,楤木,9.3,Adult,其它树种,Others,5.8,2.9,2.25,5.1,64.2
27,3519,香樟,3,Sapling,其它树种,Others,5.7,1.9,1.8,0.5,69.2
27,3520,山杨,4.5,Sapling,山杨,PD,5.8,2.5,2.4,0.5,69.6
27,3521,山杨,3,Sapling,山杨,PD,4,1.5,2.9,1,69.8
27,3522,化香,3.3,Sapling,化香,PS,4.9,2.5,3,1.9,69.4
27,3523,化香,5.4,Adult,化香,PS,4.3,3.8,2.85,2.1,69.4
27,3524,化香,3.8,Sapling,化香,PS,2.7,1.7,2,2.7,65.2
27,3525,化香,4.2,Sapling,化香,PS,4.5,2.4,3.7,3.7,65.2
27,3526,桤木,12.2,Adult,其它树种,Others,6.2,3,3.85,4.7,65.2
27,3527,山檀,15.6,Adult,其它树种,Others,8.3,2.3,3.7,5.1,66.2
27,3528,光皮桦,9.4,Adult,光皮桦,BL,12.1,3.9,2.65,6.4,65.8
27,3529,光皮桦,7.2,Adult,光皮桦,BL,9.8,4.1,2.4,7,65.5
27,3530,山檀,4.5,Sapling,其它树种,Others,4.9,0.5,2.2,17.5,70.6
27,3531,光皮桦,3.6,Sapling,光皮桦,BL,7.2,4.9,2.15,19.2,70.1
27,3532,马尾松,3.6,Sapling,马尾松,PM,3.8,0.8,2.25,19.5,70.1
27,3533,光皮桦,13.2,Adult,光皮桦,BL,10.2,7.9,4.3,18.8,70.3
27,3534,马尾松,3.2,Sapling,马尾松,PM,3.1,0.5,1.7,17.9,70.6
27,3535,山檀,7.2,Adult,其它树种,Others,5.8,1.3,3.6,15.4,70.3
27,3536,化香,4.6,Sapling,化香,PS,5.8,1.9,2.4,16.1,74.2
27,3537,光皮桦,7.9,Adult,光皮桦,BL,10.8,9.2,3.35,14.3,73.5
27,3538,化香,3.1,Sapling,化香,PS,3.9,1.8,1.15,16.1,73.8
27,3539,化香,7.3,Adult,化香,PS,11.2,2.9,4.4,16.8,74.1
27,3540,化香,6.3,Adult,化香,PS,7.9,2.8,4.5,16.4,73.6
27,3541,化香,3.8,Sapling,化香,PS,4.8,1.7,2.75,18.2,74.2
27,3542,山檀,3.8,Sapling,其它树种,Others,3.5,1.9,1.1,19.1,76.3
27,3543,山檀,6.1,Adult,其它树种,Others,5,1.9,2.5,19.1,76.2
27,3544,化香,8.2,Adult,化香,PS,9.8,4.2,4.05,18.8,77.2
27,3545,光皮桦,5.3,Adult,光皮桦,BL,7.2,5.3,1.7,19.1,77.8
27,3546,光皮桦,17.2,Adult,光皮桦,BL,12.3,9.5,5.85,17.8,78
27,3547,光皮桦,10.3,Adult,光皮桦,BL,13.5,7.8,3.15,18.2,80
27,3548,马尾松,3.1,Sapling,马尾松,PM,3.9,0.5,1.65,12.5,78.3
27,3549,化香,5.6,Adult,化香,PS,7.5,1,3.55,10.2,79.7
27,3550,化香,3.6,Sapling,化香,PS,10.2,0.8,1.2,9.4,79.5
27,3551,化香,3.1,Sapling,化香,PS,5.1,1.2,2.15,9.6,80
27,3552,化香,4.8,Sapling,化香,PS,5.3,1.3,2.45,9.5,79.5
27,3553,化香,2.8,Sapling,化香,PS,4.2,1.1,0.95,8.5,77.8
27,3554,马尾松,4.2,Sapling,马尾松,PM,5.2,1.1,2.3,8.1,74.35
27,3555,山杨,9.2,Adult,山杨,PD,7.9,5.8,3.3,8.1,74.3
27,3556,化香,3.7,Sapling,化香,PS,4.7,2.3,1.75,8.1,74.1
27,3557,山杨,4.8,Sapling,山杨,PD,4.7,3.2,2.5,6.8,74.6
27,3558,马尾松,3.6,Sapling,马尾松,PM,5,0.5,2.85,6.3,74.3
27,3559,马尾松,4.4,Sapling,马尾松,PM,5,0.2,2.65,6.5,77.5
27,3560,马尾松,4.3,Sapling,马尾松,PM,5.3,0.5,2.55,6.5,78.2
27,3561,山檀,6.2,Adult,其它树种,Others,6,1.9,3,5.4,77.2
27,3562,山檀,11.2,Adult,其它树种,Others,6.9,2.5,3.9,5.2,77.2
27,3563,山檀,9.2,Adult,其它树种,Others,6.2,1.3,3.2,5.1,77.15
27,3564,山檀,4.1,Sapling,其它树种,Others,4.5,2.5,3.45,5.2,77
27,3565,山檀,8.1,Adult,其它树种,Others,4.2,1.8,2.7,5.1,77.1
27,3566,山杨,4.2,Sapling,山杨,PD,5.8,2.9,2.95,0.1,80
27,3567,马尾松,3.2,Sapling,马尾松,PM,4.5,2,3.35,1.2,78.5
27,3568,山檀,11.2,Adult,其它树种,Others,4.1,1.6,2.55,1.2,78.1
27,3569,盐肤木,4.1,Sapling,其它树种,Others,4.7,2.9,2.15,10.5,74.6
27,3570,光皮桦,10.2,Adult,光皮桦,BL,8.5,5.4,2.8,1.2,77.2
27,3571,光皮桦,12.9,Adult,光皮桦,BL,9,2.4,5.6,1.5,76.2
27,3572,光皮桦,14.2,Adult,光皮桦,BL,11.5,5.3,6.15,2.5,72.1
28,3573,盐肤木,4.5,Sapling,其它树种,Others,4.8,2.2,1.8,1,81.1
28,3574,盐肤木,4.8,Sapling,其它树种,Others,6.4,1.6,1.9,2.2,80.6
28,3575,光皮桦,11.3,Adult,光皮桦,BL,11.5,4.8,4.3,3.1,81.2
28,3576,光皮桦,4.6,Sapling,光皮桦,BL,5.4,1.8,4.15,3.8,80.5
28,3577,光皮桦,12.3,Adult,光皮桦,BL,13.5,3.1,7.45,4,81.4
28,3578,光皮桦,9.1,Adult,光皮桦,BL,11.2,4.6,5.1,6.5,80.3
28,3579,马尾松,4.4,Sapling,马尾松,PM,4.2,1.1,2.15,11.1,80.8
28,3580,光皮桦,7.9,Adult,光皮桦,BL,9.4,3.4,3.85,12.2,80.5
28,3581,马尾松,3.7,Sapling,马尾松,PM,3.5,2.2,1.35,12.8,80.5
28,3582,马尾松,4.3,Sapling,马尾松,PM,5.1,2.2,2.1,15.8,82.1
28,3583,马尾松,3.7,Sapling,马尾松,PM,3.4,1.6,1.05,19.1,81.2
28,3584,光皮桦,7.3,Adult,光皮桦,BL,9.5,2.8,5.85,18.8,83.1
28,3585,光皮桦,3.5,Sapling,光皮桦,BL,6,2.5,2,18.7,83.2
28,3586,光皮桦,3.9,Sapling,光皮桦,BL,6.3,3.2,1.45,16.7,82.8
28,3587,马尾松,4,Sapling,马尾松,PM,5,1.3,1.9,16.9,82.8
28,3588,光皮桦,9.3,Adult,光皮桦,BL,10.6,4.5,4.45,15.9,83.8
28,3589,马尾松,3.4,Sapling,马尾松,PM,4,0.4,2,15.7,82.9
28,3590,光皮桦,4.5,Sapling,光皮桦,BL,6.1,4.8,2.35,12.3,82.2
28,3591,光皮桦,18.2,Adult,光皮桦,BL,14.2,4,8.1,15.6,82.8
28,3592,光皮桦,8.9,Adult,光皮桦,BL,9,3.6,5,15.7,83.2
28,3593,马尾松,5.8,Adult,马尾松,PM,6.2,1.7,2.9,8.8,82.2
28,3594,枫香,8.5,Adult,枫香,LF,8.8,1.4,3.85,8.2,82.8
28,3595,光皮桦,16.1,Adult,光皮桦,BL,9.9,2.3,7.35,0.5,88.9
28,3596,化香,4.1,Sapling,化香,PS,4.2,1.3,2.35,0.1,91.2
28,3597,马桑,7.6,Adult,其它树种,Others,4.5,1.4,2.55,4.9,89.6
28,3598,马桑,4.2,Sapling,其它树种,Others,4.8,2,3.75,4.8,89.5
28,3599,化香,4.1,Sapling,化香,PS,6.5,2.5,1.8,11.3,89.6
28,3600,化香,6.9,Adult,化香,PS,7.2,1.2,3.15,11.8,89.4
28,3601,化香,7.4,Adult,化香,PS,8.4,1.4,3.3,11.7,89.3
28,3602,光皮桦,9.3,Adult,光皮桦,BL,9.6,4,4.4,11.9,89.2
28,3603,光皮桦,5.8,Adult,光皮桦,BL,8.2,5,2.35,15.2,89.5
28,3604,光皮桦,4.3,Sapling,光皮桦,BL,7,3.2,2.9,17.5,87.6
28,3605,光皮桦,11.4,Adult,光皮桦,BL,12.8,5.2,4.95,18.2,87.2
28,3606,光皮桦,5.8,Adult,光皮桦,BL,9.2,4.8,2.25,18.5,88.7
28,3607,枫香,5.2,Adult,枫香,LF,7.8,1.3,1.9,19.8,89.5
28,3608,枫香,8.7,Adult,枫香,LF,9,2.2,3.45,19.7,89.8
28,3609,光皮桦,16.2,Adult,光皮桦,BL,14.8,5,6.75,17.6,92.2
28,3610,马桑,5.7,Adult,其它树种,Others,4.2,0.8,1.65,19.6,92.8
28,3611,化香,4.9,Sapling,化香,PS,6,3,2.3,18.2,95.5
28,3612,光皮桦,6,Adult,光皮桦,BL,7.5,2.8,2.1,16.8,93.3
28,3613,光皮桦,11.4,Adult,光皮桦,BL,11.3,5.2,4.5,16.9,93.5
28,3614,光皮桦,11.1,Adult,光皮桦,BL,10.8,3.5,3.4,12.5,93.6
28,3615,金弹子,2.9,Sapling,其它树种,Others,5.2,0.9,1.35,15.2,96.8
28,3616,马尾松,4.6,Sapling,马尾松,PM,4,2.2,2.55,17.4,95.6
28,3617,马桑,7.4,Adult,其它树种,Others,4.5,0.6,2.85,18.2,98.3
28,3618,山檀,3.1,Sapling,其它树种,Others,3.5,0.6,1.25,20,97.8
28,3619,香樟,5.6,Adult,其它树种,Others,5,2.1,2.35,19.6,97.8
28,3620,山檀,3.8,Sapling,其它树种,Others,3.8,1.6,1.4,17.2,97.6
28,3621,马尾松,4.6,Sapling,马尾松,PM,4.1,2.2,2.3,16.2,97.8
28,3622,光皮桦,7.7,Adult,光皮桦,BL,7.3,1.8,3.3,13.2,98.2
28,3623,光皮桦,7.3,Adult,光皮桦,BL,9.4,3.8,3.65,9.8,99.8
28,3624,光皮桦,9.3,Adult,光皮桦,BL,9.8,3.5,3.9,9.7,99.2
28,3625,马尾松,6.4,Adult,马尾松,PM,5,0.5,2.5,0.1,97.7
28,3626,山檀,3.3,Sapling,其它树种,Others,1.7,0.8,1.05,15.3,80.5
28,3627,化香,4.8,Sapling,化香,PS,6.2,3,1.9,3.2,93.8
29,3628,马尾松,3.2,Sapling,马尾松,PM,2.6,0.6,2.95,20.8,81.1
29,3629,枫香,7.1,Adult,枫香,LF,6.2,1.2,3.05,21.3,81.4
29,3630,枫香,8.8,Adult,枫香,LF,6.8,2.4,3.7,21.1,81.4
29,3631,马尾松,2.8,Sapling,马尾松,PM,3.9,0.4,2.1,20.5,82.7
29,3632,枫香,5.4,Adult,枫香,LF,4.9,1.8,4.05,23.4,81.1
29,3633,枫香,4.3,Sapling,枫香,LF,3.8,0.4,1.8,24.6,81.1
26,3634,光皮桦,16.9,Adult,光皮桦,BL,12.3,7.9,7.6,27.2,80
29,3635,光皮桦,4.9,Sapling,光皮桦,BL,8.2,5.7,2.1,27.3,81.2
29,3636,化香,3.7,Sapling,化香,PS,4.4,2.1,2.15,30,81.9
29,3637,光皮桦,12.6,Adult,光皮桦,BL,13,7.8,4.9,31.5,82.1
29,3638,光皮桦,12.6,Adult,光皮桦,BL,13,9.2,4.65,35.8,81.1
29,3639,光皮桦,9.2,Adult,光皮桦,BL,8.4,2.7,1.95,34.5,82.4
29,3640,光皮桦,4.8,Sapling,光皮桦,BL,8.5,2.2,2.55,36.3,82.1
29,3641,光皮桦,13.2,Adult,光皮桦,BL,12.7,2.8,5.15,37.1,81.4
29,3642,枫香,12.2,Adult,枫香,LF,12.9,2.7,3.3,36.3,81.2
29,3643,光皮桦,17.2,Adult,光皮桦,BL,14,8.5,3.85,37.6,83.1
29,3644,山杨,3.8,Sapling,山杨,PD,5.8,3.2,4.2,38.1,82.9
29,3645,化香,6.8,Adult,化香,PS,8.5,5.7,4.5,39.5,82.2
29,3646,香樟,3.1,Sapling,其它树种,Others,4.2,2.7,2.65,38.2,86.5
29,3647,枫香,17.6,Adult,枫香,LF,12,4.2,6.85,37.8,87
29,3648,枫香,7.8,Adult,枫香,LF,7.6,3.2,5,37.3,87
29,3649,马尾松,2.8,Sapling,马尾松,PM,3.8,1,2.1,32.3,94.4
29,3650,光皮桦,3.1,Sapling,光皮桦,BL,5.8,0.7,1.5,29.5,90.4
29,3651,光皮桦,4.8,Sapling,光皮桦,BL,5.2,3.8,2.9,29.5,91.1
29,3652,光皮桦,5.6,Adult,光皮桦,BL,2,0.2,2.4,29.6,91
29,3653,马尾松,3.6,Sapling,马尾松,PM,4.8,1.5,2.7,30.4,91.5
29,3654,马尾松,3.4,Sapling,马尾松,PM,5.4,0.7,2.3,29.4,90.2
29,3655,马尾松,3.4,Sapling,马尾松,PM,5.2,1.5,1.9,29.2,88.9
29,3656,马尾松,3.9,Sapling,马尾松,PM,5.9,0.8,2.2,28.2,88.6
29,3657,光皮桦,12.2,Adult,光皮桦,BL,10.2,4.5,4.25,28.2,89.5
29,3658,枫香,12.3,Adult,枫香,LF,11,1.4,3.3,27.4,89.6
29,3659,枫香,12.3,Adult,枫香,LF,11.5,3.8,4.5,26.9,89.6
29,3660,枫香,9.4,Adult,枫香,LF,11.7,3.5,4.9,26.8,89.6
29,3661,枫香,11.2,Adult,枫香,LF,11,1.7,5.3,37.1,88.4
29,3662,光皮桦,8.6,Adult,光皮桦,BL,10.5,7.2,3.25,20.1,89.3
28,3663,枫香,7.6,Adult,枫香,LF,10,7.5,3.55,20,89.6
29,3664,马尾松,5.6,Adult,马尾松,PM,5.4,2.7,2.85,20.8,90.1
29,3665,枫香,2.9,Sapling,枫香,LF,5.8,1.2,3.05,22.4,91.1
29,3666,光皮桦,6.2,Adult,光皮桦,BL,7.5,4.7,3.85,23.2,91.8
29,3667,马尾松,5.2,Adult,马尾松,PM,5.8,2.7,3.3,24.2,92.1
29,3668,光皮桦,7.4,Adult,光皮桦,BL,10.2,5.7,4.2,23.5,92.1
29,3669,光皮桦,6.8,Adult,光皮桦,BL,9.2,7.4,3.95,23.9,92.2
29,3670,马尾松,2.8,Sapling,马尾松,PM,6,0.3,2.5,24.1,91.6
29,3671,光皮桦,8.8,Adult,光皮桦,BL,4.7,0.4,4.25,24.2,94.6
29,3672,马尾松,3.9,Sapling,马尾松,PM,6.5,0.9,3.7,25.1,90.2
29,3673,光皮桦,8.8,Adult,光皮桦,BL,4.7,0.9,3.85,30,91.3
29,3674,光皮桦,13.1,Adult,光皮桦,BL,11,3.2,5.15,31,90.3
29,3675,光皮桦,7.8,Adult,光皮桦,BL,9.7,3.7,3.65,31,90.6
29,3676,马尾松,3.9,Sapling,马尾松,PM,6.7,1.6,3.2,32.3,91.6
29,3677,盐肤木,11.2,Adult,其它树种,Others,8.7,3.7,4.75,38.2,89.5
29,3678,马尾松,4.2,Sapling,马尾松,PM,6.2,1.4,2.75,39.5,91.3
29,3679,山杨,8.9,Adult,山杨,PD,8.2,3.7,5.3,39.1,94.3
29,3680,枫香,13.1,Adult,枫香,LF,11.1,3.2,6.05,39.1,98.2
29,3681,枫香,4.2,Sapling,枫香,LF,6.7,2.9,3.3,38.8,98.1
29,3682,枫香,13.1,Adult,枫香,LF,11.7,4.2,5.45,38.5,98.4
29,3683,山杨,3.8,Sapling,山杨,PD,5.2,2.7,2.95,38.9,99.1
29,3684,光皮桦,7.6,Adult,光皮桦,BL,10.2,6.9,7.05,38,97.8
29,3685,光皮桦,19.2,Adult,光皮桦,BL,15.6,15,7.55,38.1,97.6
29,3686,枫香,8.2,Adult,枫香,LF,7.2,2.9,2.85,37.8,97.4
29,3687,枫香,3.8,Sapling,枫香,LF,6,3.7,3.6,37.2,97.1
29,3688,枫香,2.9,Sapling,枫香,LF,3.7,1.7,4,37,96.8
29,3689,光皮桦,6.2,Adult,光皮桦,BL,9,4.2,3.15,36.3,97
29,3690,马尾松,3.1,Sapling,马尾松,PM,4.7,0.8,3.9,37.2,98.4
29,3691,光皮桦,17.2,Adult,光皮桦,BL,16.7,10.9,5.1,36.4,98.2
29,3692,光皮桦,3.4,Sapling,光皮桦,BL,7.4,4.2,1.55,35.3,98.6
29,3693,枫香,11.2,Adult,枫香,LF,9.7,7.7,4.1,28.5,97.6
29,3694,马尾松,3.2,Sapling,马尾松,PM,6.2,0.7,2.7,28.2,97.4
29,3695,光皮桦,14.6,Adult,光皮桦,BL,13.4,7.5,4.95,28.1,97.2
29,3696,光皮桦,6.2,Adult,光皮桦,BL,9.2,7.8,1.8,25.9,97.6
29,3697,光皮桦,5.6,Adult,光皮桦,BL,7,5.2,1.85,26.7,97.6
29,3698,化香,3.4,Sapling,化香,PS,6.2,4.7,1.45,21.2,96.4
29,3699,马尾松,3.8,Sapling,马尾松,PM,2.9,0.7,3.75,21.5,98.2
29,3700,光皮桦,13.4,Adult,光皮桦,BL,4.9,2.2,5.15,21.2,98.3
29,3701,光皮桦,7.2,Adult,光皮桦,BL,9.7,4.7,2.55,22.1,98.6
28,3702,马尾松,8.2,Adult,马尾松,PM,6.5,1.4,4.65,20,100
29,3703,光皮桦,13.2,Adult,光皮桦,BL,12.5,1.5,5.55,24.2,99.5
29,3704,化香,2.8,Sapling,化香,PS,6.5,2.2,3.9,24.2,99.7
29,3705,化香,6.2,Adult,化香,PS,9,1,5.05,24.6,99
29,3706,化香,7.9,Adult,化香,PS,8.2,2.7,5.35,24.6,99.1
29,3707,化香,2.8,Sapling,化香,PS,2.5,1.6,2.9,24.7,99.5
29,3708,化香,5.2,Adult,化香,PS,6.9,1.6,3.5,24.8,99.5
29,3709,马尾松,3.2,Sapling,马尾松,PM,7.5,0.5,4.05,27.3,98.5
29,3710,光皮桦,16.9,Adult,光皮桦,BL,14,8.7,6.5,30,98.8
30,3711,光皮桦,5,Adult,光皮桦,BL,7.3,5,2.25,41.2,80.3
30,3712,光皮桦,3.5,Sapling,光皮桦,BL,5.2,2.8,2,41,82
30,3713,光皮桦,3.9,Sapling,光皮桦,BL,6.8,3,1.65,42.1,83.3
30,3714,马尾松,4.4,Sapling,马尾松,PM,4.2,2.3,2.2,42.5,83.4
30,3715,光皮桦,4.6,Sapling,光皮桦,BL,8.5,5.5,1.8,42.9,83.3
30,3716,光皮桦,5.7,Adult,光皮桦,BL,8.7,5.4,4.1,43.1,81.1
30,3717,光皮桦,7.9,Adult,光皮桦,BL,11.2,6.5,3.35,43.3,80.8
30,3718,盐肤木,2.8,Sapling,其它树种,Others,6.1,4.8,1,43.5,80.8
30,3719,山檀,3.4,Sapling,其它树种,Others,4.3,0.5,1.85,44.4,81.4
30,3720,光皮桦,3.4,Sapling,光皮桦,BL,7.8,5.5,1.45,44.2,81.9
30,3721,光皮桦,5.9,Adult,光皮桦,BL,11,5.2,4.15,44.2,82.8
30,3722,光皮桦,7.9,Adult,光皮桦,BL,9.5,4.5,4.2,44,83.3
30,3723,光皮桦,6.6,Adult,光皮桦,BL,8.9,4.8,2.75,44.4,81.8
30,3724,盐肤木,2.6,Sapling,其它树种,Others,5.3,1.7,1.6,45.8,82.2
30,3725,光皮桦,3.9,Sapling,光皮桦,BL,7.5,4.9,1.45,46.2,81.7
30,3726,盐肤木,3.9,Sapling,其它树种,Others,5.5,1.6,2.95,46.8,83.3
30,3727,光皮桦,6.7,Adult,光皮桦,BL,9.5,2.5,3.35,47.5,82.1
30,3728,光皮桦,5.4,Adult,光皮桦,BL,7.8,4.6,2.1,48.7,80.6
30,3729,光皮桦,6.6,Adult,光皮桦,BL,9.8,3.5,4.7,48.8,80.8
30,3730,光皮桦,6.4,Adult,光皮桦,BL,9.9,5,2.55,48.5,81.1
30,3731,光皮桦,4.3,Sapling,光皮桦,BL,6.8,4,2.35,49.1,80.5
30,3732,光皮桦,3.1,Sapling,光皮桦,BL,4.8,3.4,1.4,49.2,80.4
30,3733,山杨,3,Sapling,山杨,PD,3.8,1.8,1.7,53.4,82.3
30,3734,山杨,7.5,Adult,山杨,PD,10.5,4.5,4.7,53.5,82.5
30,3735,光皮桦,7.6,Adult,光皮桦,BL,12.3,5.5,2.3,55.8,83.2
31,3736,光皮桦,4.3,Sapling,光皮桦,BL,9.4,6.8,2.2,78.3,81.8
31,3737,光皮桦,4.5,Sapling,光皮桦,BL,9,3,1.35,78.8,82.3
31,3738,光皮桦,3.2,Sapling,光皮桦,BL,6.3,5.8,0.75,79.8,81.1
31,3739,光皮桦,5.6,Adult,光皮桦,BL,10,6.5,2.15,79.2,83.4
31,3740,光皮桦,7,Adult,光皮桦,BL,9.2,5,2.7,78.5,85.5
31,3741,光皮桦,4.8,Sapling,光皮桦,BL,7.8,5.4,0.95,78.2,85.5
31,3742,盐肤木,5.6,Adult,其它树种,Others,8,1.3,2.25,76.9,85.4
31,3743,光皮桦,5.3,Adult,光皮桦,BL,8.3,6,3.2,76.2,85.3
31,3744,光皮桦,3,Sapling,光皮桦,BL,6.5,5.2,1,76.4,85.8
31,3745,光皮桦,6.7,Adult,光皮桦,BL,8.4,4.9,1.85,73.2,85.5
31,3746,光皮桦,4.4,Sapling,光皮桦,BL,6.1,4.9,1.4,72.2,86.8
31,3747,光皮桦,4.7,Sapling,光皮桦,BL,6.5,4,2.2,71.3,99.1
31,3748,光皮桦,7.6,Adult,光皮桦,BL,9.8,4.5,2.45,70.7,98.25
31,3749,光皮桦,4.7,Sapling,光皮桦,BL,7,3.5,1.45,70.1,96.35
31,3750,光皮桦,8.5,Adult,光皮桦,BL,9.8,3.8,3.15,70.9,96.55
31,3751,光皮桦,4.7,Sapling,光皮桦,BL,5.6,2.1,2,61.2,96.1
31,3752,山杨,6.3,Adult,山杨,PD,8.4,2.5,2.65,71,98.6
31,3753,山杨,3.3,Sapling,山杨,PD,4.8,2.2,2.2,71.3,98.2
31,3754,马尾松,4.6,Sapling,马尾松,PM,4.3,1.8,2,71.8,98.3
31,3755,满山红,4.1,Sapling,其它树种,Others,4,1.2,1.25,72.1,96.25
31,3756,满山红,3.2,Sapling,其它树种,Others,3.2,1.1,0.75,75.2,90.3
31,3757,马尾松,5.1,Adult,马尾松,PM,5.2,1.3,2.45,76.2,90.05
31,3758,光皮桦,4.6,Sapling,光皮桦,BL,8,1.8,1.6,71.3,99.15
31,3759,光皮桦,5.8,Adult,光皮桦,BL,8.3,3.4,2.05,70.7,98.2
31,3760,光皮桦,4.7,Sapling,光皮桦,BL,8,4.3,2.4,70.1,96.3
